0.0,0.0,0.0,0.0
0.0,0.006249999999999486,1.0,0.0
1.0,0.0799999999999994,1.0,0.0
2.0,0.12062499999999954,1.0,0.0
3.0,0.2218749999999996,1.0,0.0
4.0,0.2218749999999996,1.0,0.0
5.0,0.24562499999999965,1.0,0.0
6.0,0.29749999999999965,1.0,0.0
7.0,0.3703124999999997,1.0,0.0
8.0,0.3703124999999997,1.0,0.0
0.0,0.006249999999999486,1.0,1.0
1.0,0.0799999999999994,1.0,1.0
2.0,0.12062499999999954,1.0,1.0
3.0,0.2218749999999996,1.0,1.0
4.0,0.2218749999999996,1.0,1.0
5.0,0.24562499999999965,1.0,1.0
6.0,0.29749999999999965,1.0,1.0
7.0,0.3703124999999997,1.0,1.0
8.0,0.3703124999999997,1.0,1.0
0.0,0.006249999999999486,1.0,2.0
1.0,0.0799999999999994,1.0,2.0
2.0,0.12062499999999954,1.0,2.0
3.0,0.2218749999999996,1.0,2.0
4.0,0.2218749999999996,1.0,2.0
5.0,0.24562499999999965,1.0,2.0
6.0,0.29749999999999965,1.0,2.0
7.0,0.3703124999999997,1.0,2.0
8.0,0.3703124999999997,1.0,2.0
0.0,0.006249999999999486,1.0,3.0
1.0,0.0799999999999994,1.0,3.0
2.0,0.12062499999999954,1.0,3.0
3.0,0.2218749999999996,1.0,3.0
4.0,0.2218749999999996,1.0,3.0
5.0,0.24562499999999965,1.0,3.0
6.0,0.29749999999999965,1.0,3.0
7.0,0.3703124999999997,1.0,3.0
8.0,0.3703124999999997,1.0,3.0
0.0,0.006249999999999486,1.0,4.0
1.0,0.0799999999999994,1.0,4.0
2.0,0.12062499999999954,1.0,4.0
3.0,0.2218749999999996,1.0,4.0
4.0,0.2218749999999996,1.0,4.0
5.0,0.24562499999999965,1.0,4.0
6.0,0.29749999999999965,1.0,4.0
7.0,0.3703124999999997,1.0,4.0
8.0,0.3703124999999997,1.0,4.0
0.0,0.006249999999999486,1.0,5.0
1.0,0.0799999999999994,1.0,5.0
2.0,0.12062499999999954,1.0,5.0
3.0,0.2218749999999996,1.0,5.0
4.0,0.2218749999999996,1.0,5.0
5.0,0.24562499999999965,1.0,5.0
6.0,0.29749999999999965,1.0,5.0
7.0,0.3703124999999997,1.0,5.0
8.0,0.3703124999999997,1.0,5.0
0.0,0.006249999999999486,1.0,6.0
1.0,0.0799999999999994,1.0,6.0
2.0,0.12062499999999954,1.0,6.0
3.0,0.2218749999999996,1.0,6.0
4.0,0.2218749999999996,1.0,6.0
5.0,0.24562499999999965,1.0,6.0
6.0,0.29749999999999965,1.0,6.0
7.0,0.3703124999999997,1.0,6.0
8.0,0.3703124999999997,1.0,6.0
0.0,0.006249999999999486,1.0,7.0
1.0,0.0799999999999994,1.0,7.0
2.0,0.12062499999999954,1.0,7.0
3.0,0.2218749999999996,1.0,7.0
4.0,0.2218749999999996,1.0,7.0
5.0,0.24562499999999965,1.0,7.0
6.0,0.29749999999999965,1.0,7.0
7.0,0.3703124999999997,1.0,7.0
8.0,0.3703124999999997,1.0,7.0
0.0,0.006249999999999486,1.0,8.0
1.0,0.0799999999999994,1.0,8.0
2.0,0.12062499999999954,1.0,8.0
3.0,0.2218749999999996,1.0,8.0
4.0,0.2218749999999996,1.0,8.0
5.0,0.24562499999999965,1.0,8.0
6.0,0.29749999999999965,1.0,8.0
7.0,0.3703124999999997,1.0,8.0
8.0,0.3703124999999997,1.0,8.0
0.0,0.006249999999999486,1.0,9.0
1.0,0.0799999999999994,1.0,9.0
2.0,0.12062499999999954,1.0,9.0
3.0,0.2218749999999996,1.0,9.0
4.0,0.2218749999999996,1.0,9.0
5.0,0.24562499999999965,1.0,9.0
6.0,0.29749999999999965,1.0,9.0
7.0,0.3703124999999997,1.0,9.0
8.0,0.3703124999999997,1.0,9.0
0.0,0.006249999999999486,1.0,10.0
1.0,0.0799999999999994,1.0,10.0
2.0,0.12062499999999954,1.0,10.0
3.0,0.2218749999999996,1.0,10.0
4.0,0.2218749999999996,1.0,10.0
5.0,0.24562499999999965,1.0,10.0
6.0,0.29749999999999965,1.0,10.0
7.0,0.3703124999999997,1.0,10.0
8.0,0.3703124999999997,1.0,10.0
0.0,0.006249999999999486,1.0,11.0
1.0,0.0799999999999994,1.0,11.0
2.0,0.12062499999999954,1.0,11.0
3.0,0.2218749999999996,1.0,11.0
4.0,0.2218749999999996,1.0,11.0
5.0,0.24562499999999965,1.0,11.0
6.0,0.29749999999999965,1.0,11.0
7.0,0.3703124999999997,1.0,11.0
8.0,0.3703124999999997,1.0,11.0
0.0,0.006249999999999486,1.0,12.0
1.0,0.0799999999999994,1.0,12.0
2.0,0.12062499999999954,1.0,12.0
3.0,0.2218749999999996,1.0,12.0
4.0,0.2218749999999996,1.0,12.0
5.0,0.24562499999999965,1.0,12.0
6.0,0.29749999999999965,1.0,12.0
7.0,0.3703124999999997,1.0,12.0
8.0,0.3703124999999997,1.0,12.0
0.0,0.006249999999999486,1.0,13.0
1.0,0.0799999999999994,1.0,13.0
2.0,0.12062499999999954,1.0,13.0
3.0,0.2218749999999996,1.0,13.0
4.0,0.2218749999999996,1.0,13.0
5.0,0.24562499999999965,1.0,13.0
6.0,0.29749999999999965,1.0,13.0
7.0,0.3703124999999997,1.0,13.0
8.0,0.3703124999999997,1.0,13.0
0.0,0.006249999999999486,1.0,14.0
1.0,0.0799999999999994,1.0,14.0
2.0,0.12062499999999954,1.0,14.0
3.0,0.2218749999999996,1.0,14.0
4.0,0.2218749999999996,1.0,14.0
5.0,0.24562499999999965,1.0,14.0
6.0,0.29749999999999965,1.0,14.0
7.0,0.3703124999999997,1.0,14.0
8.0,0.3703124999999997,1.0,14.0
0.0,0.006249999999999486,1.0,15.0
1.0,0.0799999999999994,1.0,15.0
2.0,0.12062499999999954,1.0,15.0
3.0,0.2218749999999996,1.0,15.0
4.0,0.2218749999999996,1.0,15.0
5.0,0.24562499999999965,1.0,15.0
6.0,0.29749999999999965,1.0,15.0
7.0,0.3703124999999997,1.0,15.0
8.0,0.3703124999999997,1.0,15.0
0.0,0.006249999999999486,1.0,16.0
1.0,0.0799999999999994,1.0,16.0
2.0,0.12062499999999954,1.0,16.0
3.0,0.2218749999999996,1.0,16.0
4.0,0.2218749999999996,1.0,16.0
5.0,0.24562499999999965,1.0,16.0
6.0,0.29749999999999965,1.0,16.0
7.0,0.3703124999999997,1.0,16.0
8.0,0.3703124999999997,1.0,16.0
0.0,0.006249999999999486,1.0,17.0
1.0,0.0799999999999994,1.0,17.0
2.0,0.12062499999999954,1.0,17.0
3.0,0.2218749999999996,1.0,17.0
4.0,0.2218749999999996,1.0,17.0
5.0,0.24562499999999965,1.0,17.0
