0,cell,died,5,gen,0,159,159,0
0,cell,died,11,gen,0,159,159,0
0,cell,died,8,gen,0,160,159,0
0,cell,died,15,gen,0,161,159,0
0,cell,died,16,gen,33,186,184,0
0,cell,died,4,gen,0,199,198,1
0,cell,died,25,gen,58,200,198,0
0,cell,died,27,gen,67,203,201,0
0,cell,died,2,gen,0,204,203,2
0,cell,died,28,gen,68,204,203,0
0,cell,died,13,gen,0,205,204,1
0,cell,died,21,gen,43,205,204,0
0,cell,died,9,gen,0,206,204,2
0,cell,died,35,gen,94,212,209,0
0,cell,died,23,gen,49,213,211,1
0,cell,died,30,gen,73,214,212,2
0,cell,died,26,gen,60,214,213,0
0,cell,died,17,gen,35,215,213,1
0,cell,died,18,gen,35,216,213,2
0,cell,died,3,gen,0,226,225,2
0,cell,died,29,gen,69,227,225,0
0,cell,died,14,gen,0,237,236,1
0,cell,died,6,gen,0,237,237,2
0,cell,died,50,gen,135,238,236,0
0,cell,died,41,gen,108,239,236,0
0,cell,died,20,gen,40,240,238,1
0,cell,died,37,gen,95,244,242,0
0,cell,died,43,gen,118,246,244,0
0,cell,died,42,gen,109,251,249,0
0,cell,died,40,gen,100,262,260,0
0,cell,died,49,gen,131,262,261,0
0,cell,died,24,gen,51,263,261,1
0,cell,died,19,gen,36,265,262,1
0,cell,died,34,gen,94,267,265,2
0,cell,died,39,gen,98,267,266,0
0,cell,died,51,gen,141,268,266,0
0,cell,died,38,gen,95,278,275,1
0,cell,died,44,gen,120,279,277,0
0,cell,died,53,gen,155,287,285,0
0,cell,died,53,gen,163,300,298,0
0,cell,died,55,gen,158,311,310,0
0,cell,died,33,gen,94,313,311,2
0,cell,died,56,gen,158,314,312,0
0,cell,died,52,gen,148,338,336,1
0,cell,died,45,gen,231,339,337,0
0,cell,died,47,gen,214,339,338,0
0,cell,died,48,gen,130,340,338,1
0,cell,died,1,gen,0,341,339,0
0,cell,died,32,gen,88,344,342,3
0,cell,died,55,gen,177,344,343,0
0,cell,died,43,gen,240,345,343,0
0,cell,died,54,gen,157,356,353,2
0,cell,died,56,gen,193,357,355,0
0,cell,died,55,gen,202,366,364,1
0,cell,died,55,gen,186,379,377,1
0,cell,died,22,gen,47,395,394,0
0,cell,died,42,gen,251,413,411,1
0,cell,died,45,gen,288,414,412,0
0,cell,died,43,gen,255,417,415,0
0,cell,died,12,gen,0,419,418,6
0,cell,died,47,gen,300,420,418,0
0,cell,died,54,gen,170,426,424,3
0,cell,died,7,gen,0,426,426,2
0,cell,died,42,gen,275,427,425,0
0,cell,died,36,gen,95,430,427,6
0,cell,died,43,gen,262,430,429,0
0,cell,died,45,gen,318,431,429,0
0,cell,died,46,gen,235,435,432,3
0,cell,died,46,gen,295,436,434,0
0,cell,died,44,gen,258,443,441,2
0,cell,died,45,gen,276,445,443,0
0,cell,died,42,gen,249,452,450,4
0,cell,died,45,gen,278,453,451,0
0,cell,died,47,gen,130,454,452,0
0,cell,died,47,gen,296,465,463,0
0,cell,died,45,gen,121,480,478,1
0,cell,died,41,gen,273,492,490,2
0,cell,died,38,gen,358,493,491,0
0,cell,died,38,gen,376,495,493,0
0,cell,died,31,gen,84,497,495,2
0,cell,world_end,10,gen,0,0,499,5
0,cell,world_end,47,gen,335,0,499,0
0,cell,world_end,43,gen,275,0,499,3
0,cell,world_end,43,gen,398,0,499,0
0,cell,world_end,46,gen,124,0,498,2
0,cell,world_end,39,gen,422,0,499,0
0,cell,world_end,38,gen,380,0,499,0
0,cell,world_end,50,gen,211,0,499,2
0,cell,world_end,31,gen,456,0,499,0
0,cell,world_end,44,gen,230,0,499,3
0,cell,world_end,32,gen,457,0,499,0
0,cell,world_end,43,gen,239,0,498,1
0,cell,world_end,43,gen,390,0,499,0
0,cell,world_end,32,gen,442,0,499,0
0,cell,world_end,40,gen,267,0,499,2
0,cell,world_end,37,gen,468,0,499,0
0,cell,world_end,35,gen,465,0,499,0
0,cell,world_end,42,gen,390,0,499,1
0,cell,world_end,35,gen,464,0,499,0
0,cell,world_end,31,gen,451,0,499,1
0,cell,world_end,29,gen,455,0,499,0
0,cell,world_end,45,gen,284,0,499,3
0,cell,world_end,33,gen,460,0,499,0
0,cell,world_end,30,gen,456,0,499,2
0,cell,world_end,40,gen,478,0,499,0
0,cell,world_end,46,gen,332,0,499,2
0,cell,world_end,39,gen,471,0,499,0
0,cell,world_end,44,gen,275,0,499,3
0,cell,world_end,38,gen,470,0,499,0
0,cell,world_end,39,gen,385,0,499,2
0,cell,world_end,38,gen,493,0,499,0
0,cell,world_end,41,gen,389,0,499,1
0,cell,world_end,39,gen,494,0,499,0
0,cell,world_end,40,gen,270,0,499,2
0,cell,world_end,34,gen,463,0,499,1
0,cell,world_end,36,gen,467,0,499,0
0,cell,world_end,40,gen,388,0,499,0
