0,cell,died,1,gen,0,159,159,0
0,cell,died,9,gen,0,159,159,0
0,cell,died,11,gen,0,159,159,0
0,cell,died,5,gen,0,160,159,0
0,cell,died,12,gen,0,160,159,0
0,cell,died,10,gen,0,161,159,0
0,cell,died,7,gen,0,178,176,1
0,cell,died,17,gen,17,179,177,0
0,cell,died,2,gen,0,181,180,1
0,cell,died,19,gen,33,186,184,0
0,cell,died,21,gen,45,192,190,0
0,cell,died,8,gen,0,199,198,1
0,cell,died,14,gen,0,207,206,1
0,cell,died,30,gen,75,208,206,0
0,cell,died,16,gen,9,214,212,1
0,cell,died,25,gen,59,216,214,0
0,cell,died,26,gen,62,221,219,0
0,cell,died,35,gen,80,221,220,0
0,cell,died,18,gen,23,222,220,1
0,cell,died,36,gen,85,226,223,0
0,cell,died,20,gen,37,227,225,2
0,cell,died,27,gen,64,228,226,0
0,cell,died,4,gen,0,229,228,2
0,cell,died,34,gen,79,230,228,0
0,cell,died,31,gen,77,234,232,0
0,cell,died,28,gen,71,236,234,1
0,cell,died,37,gen,85,239,237,0
0,cell,died,6,gen,0,247,246,3
0,cell,died,38,gen,97,248,246,0
0,cell,died,39,gen,108,264,262,0
0,cell,died,40,gen,111,265,263,0
0,cell,died,3,gen,0,266,265,2
0,cell,died,44,gen,163,267,265,0
0,cell,died,42,gen,119,268,266,0
0,cell,died,43,gen,129,273,271,0
0,cell,died,24,gen,59,275,273,2
0,cell,died,47,gen,149,276,274,0
0,cell,died,15,gen,0,280,279,3
0,cell,died,44,gen,139,292,290,0
0,cell,died,22,gen,51,295,293,3
0,cell,died,33,gen,78,302,300,2
0,cell,died,46,gen,167,306,304,0
0,cell,died,13,gen,0,307,306,6
0,cell,died,49,gen,153,323,321,1
0,cell,died,43,gen,186,324,322,0
0,cell,died,46,gen,142,327,325,1
0,cell,died,29,gen,73,337,335,4
0,cell,died,44,gen,187,338,336,0
0,cell,died,37,gen,230,338,337,0
0,cell,died,32,gen,78,339,337,2
0,cell,died,38,gen,238,342,339,0
0,cell,died,48,gen,151,348,346,1
0,cell,died,45,gen,166,372,370,1
0,cell,died,23,gen,59,377,375,1
0,cell,died,45,gen,197,378,376,0
0,cell,died,43,gen,208,379,377,1
0,cell,died,37,gen,235,380,378,0
0,cell,died,38,gen,244,383,381,0
0,cell,died,44,gen,213,387,385,1
0,cell,died,39,gen,245,388,386,0
0,cell,died,44,gen,194,389,387,2
0,cell,died,38,gen,256,410,408,0
0,cell,died,31,gen,277,428,426,0
0,cell,died,38,gen,228,438,436,1
0,cell,died,30,gen,297,439,437,0
0,cell,died,31,gen,318,454,452,0
0,cell,died,29,gen,306,457,455,0
0,cell,died,31,gen,281,464,462,1
0,cell,died,31,gen,330,465,463,0
0,cell,died,45,gen,142,467,465,3
0,cell,died,29,gen,309,468,466,1
0,cell,died,31,gen,323,479,477,0
0,cell,died,37,gen,236,481,479,3
0,cell,died,32,gen,337,495,493,1
0,cell,world_end,31,gen,345,0,498,0
0,cell,world_end,32,gen,330,0,499,1
0,cell,world_end,33,gen,347,0,499,0
0,cell,world_end,30,gen,387,0,499,0
0,cell,world_end,43,gen,219,0,499,6
0,cell,world_end,35,gen,355,0,499,0
0,cell,world_end,31,gen,324,0,499,1
0,cell,world_end,32,gen,397,0,499,0
0,cell,world_end,30,gen,392,0,499,0
0,cell,world_end,41,gen,114,0,499,7
0,cell,world_end,33,gen,397,0,499,0
0,cell,world_end,30,gen,384,0,499,1
0,cell,world_end,34,gen,413,0,499,0
0,cell,world_end,32,gen,346,0,499,2
0,cell,world_end,30,gen,316,0,499,3
0,cell,world_end,37,gen,432,0,499,0
0,cell,world_end,36,gen,431,0,499,0
0,cell,world_end,29,gen,389,0,499,1
0,cell,world_end,34,gen,354,0,499,1
0,cell,world_end,40,gen,465,0,499,0
0,cell,world_end,30,gen,339,0,499,3
0,cell,world_end,38,gen,433,0,499,0
0,cell,world_end,34,gen,409,0,499,1
0,cell,world_end,33,gen,350,0,499,2
0,cell,world_end,42,gen,466,0,499,0
0,cell,world_end,36,gen,419,0,499,1
0,cell,world_end,39,gen,443,0,499,0
0,cell,world_end,31,gen,395,0,499,2
0,cell,world_end,38,gen,439,0,499,0
0,cell,world_end,30,gen,343,0,499,4
0,cell,world_end,41,gen,456,0,499,0
0,cell,world_end,35,gen,416,0,499,1
0,cell,world_end,41,gen,465,0,499,0
0,cell,world_end,41,gen,453,0,499,0
0,cell,world_end,40,gen,446,0,499,1
0,cell,world_end,39,gen,436,0,499,2
0,cell,world_end,41,gen,472,0,499,0
0,cell,world_end,41,gen,463,0,499,1
0,cell,world_end,42,gen,474,0,499,0
