0.795,45.0,31.0,0.0
0.795,33.0,36.0,0.0
0.795,37.0,43.0,0.0
0.795,33.0,29.0,0.0
0.795,23.0,3.0,0.0
0.795,25.0,30.0,0.0
0.795,41.0,39.0,0.0
0.795,6.0,22.0,0.0
0.795,29.0,27.0,0.0
0.795,30.0,23.0,0.0
0.795,8.0,41.0,0.0
0.795,7.0,16.0,0.0
0.795,3.0,48.0,0.0
0.795,39.0,27.0,0.0
0.795,20.0,36.0,0.0
0.79,45.0,32.0,1.0
0.79,34.0,36.0,1.0
0.79,38.0,43.0,1.0
0.79,33.0,28.0,1.0
0.79,23.0,2.0,1.0
0.79,25.0,29.0,1.0
0.79,41.0,38.0,1.0
0.79,6.0,21.0,1.0
0.79,28.0,27.0,1.0
0.79,30.0,24.0,1.0
0.79,8.0,40.0,1.0
0.79,6.0,16.0,1.0
0.79,2.0,48.0,1.0
0.79,39.0,26.0,1.0
0.79,20.0,35.0,1.0
0.785,45.0,33.0,2.0
0.785,35.0,36.0,2.0
0.785,39.0,43.0,2.0
0.785,33.0,27.0,2.0
0.785,24.0,2.0,2.0
0.785,25.0,28.0,2.0
0.785,42.0,38.0,2.0
0.785,5.0,21.0,2.0
0.785,28.0,26.0,2.0
0.785,30.0,25.0,2.0
0.785,8.0,41.0,2.0
0.785,5.0,16.0,2.0
0.785,2.0,49.0,2.0
0.785,38.0,26.0,2.0
0.785,20.0,36.0,2.0
0.78,45.0,34.0,3.0
0.78,36.0,36.0,3.0
0.78,40.0,43.0,3.0
0.78,32.0,27.0,3.0
0.78,24.0,1.0,3.0
0.78,25.0,27.0,3.0
0.78,42.0,37.0,3.0
0.78,4.0,21.0,3.0
0.78,27.0,26.0,3.0
0.78,31.0,25.0,3.0
0.78,9.0,41.0,3.0
0.78,4.0,16.0,3.0
0.78,1.0,49.0,3.0
0.78,38.0,25.0,3.0
0.78,20.0,35.0,3.0
0.775,45.0,35.0,4.0
0.775,36.0,35.0,4.0
0.775,40.0,44.0,4.0
0.775,31.0,27.0,4.0
0.775,23.0,1.0,4.0
0.775,26.0,27.0,4.0
0.775,42.0,36.0,4.0
0.775,5.0,21.0,4.0
0.775,26.0,26.0,4.0
0.775,32.0,25.0,4.0
0.775,9.0,42.0,4.0
0.775,3.0,16.0,4.0
0.775,0.0,49.0,4.0
0.775,37.0,25.0,4.0
0.775,20.0,34.0,4.0
0.77,46.0,35.0,5.0
0.77,36.0,34.0,5.0
0.77,41.0,44.0,5.0
0.77,31.0,28.0,5.0
0.77,23.0,2.0,5.0
0.77,25.0,27.0,5.0
0.77,42.0,37.0,5.0
0.77,4.0,21.0,5.0
0.77,25.0,26.0,5.0
0.77,9.0,43.0,5.0
0.77,2.0,16.0,5.0
0.77,49.0,49.0,5.0
0.77,37.0,24.0,5.0
0.77,20.0,35.0,5.0
0.8350000000000002,33.0,25.0,5.0
0.8350000000000002,34.0,25.0,5.0
0.765,47.0,35.0,6.0
0.765,37.0,34.0,6.0
0.765,41.0,45.0,6.0
0.765,31.0,29.0,6.0
0.765,23.0,1.0,6.0
0.765,24.0,27.0,6.0
0.765,41.0,37.0,6.0
0.765,3.0,21.0,6.0
0.765,24.0,26.0,6.0
0.765,8.0,43.0,6.0
0.765,1.0,16.0,6.0
0.765,49.0,0.0,6.0
0.765,38.0,24.0,6.0
0.765,19.0,35.0,6.0
0.8300000000000002,32.0,25.0,6.0
0.8300000000000002,34.0,26.0,6.0
0.76,47.0,36.0,7.0
0.76,37.0,33.0,7.0
0.76,42.0,45.0,7.0
0.76,23.0,2.0,7.0
0.76,23.0,27.0,7.0
0.76,41.0,36.0,7.0
0.76,4.0,21.0,7.0
0.76,23.0,26.0,7.0
0.76,7.0,43.0,7.0
0.76,2.0,16.0,7.0
0.76,48.0,0.0,7.0
0.76,38.0,23.0,7.0
0.76,19.0,36.0,7.0
0.8250000000000002,32.0,24.0,7.0
0.8250000000000002,35.0,26.0,7.0
0.8300000000000001,31.0,30.0,7.0
0.8300000000000001,31.0,31.0,7.0
0.755,47.0,37.0,8.0
0.755,37.0,32.0,8.0
0.755,42.0,44.0,8.0
0.755,24.0,2.0,8.0
0.755,22.0,27.0,8.0
0.755,40.0,36.0,8.0
0.755,5.0,21.0,8.0
0.755,22.0,26.0,8.0
0.755,8.0,43.0,8.0
0.755,2.0,15.0,8.0
0.755,47.0,0.0,8.0
0.755,38.0,22.0,8.0
0.755,19.0,35.0,8.0
0.8200000000000002,32.0,23.0,8.0
0.8200000000000002,35.0,27.0,8.0
0.8250000000000001,32.0,30.0,8.0
0.8250000000000001,32.0,31.0,8.0
0.75,48.0,37.0,9.0
0.75,37.0,33.0,9.0
0.75,43.0,44.0,9.0
0.75,23.0,2.0,9.0
0.75,23.0,27.0,9.0
0.75,4.0,21.0,9.0
0.75,23.0,26.0,9.0
0.75,8.0,42.0,9.0
0.75,2.0,14.0,9.0
0.75,46.0,0.0,9.0
0.75,37.0,22.0,9.0
0.75,20.0,35.0,9.0
0.8150000000000002,32.0,22.0,9.0
0.8150000000000002,36.0,27.0,9.0
0.8200000000000001,31.0,30.0,9.0
0.8200000000000001,31.0,31.0,9.0
0.8250000000000002,40.0,35.0,9.0
0.8250000000000002,41.0,35.0,9.0
0.745,48.0,36.0,10.0
0.745,37.0,32.0,10.0
0.745,43.0,45.0,10.0
0.745,23.0,1.0,10.0
0.745,22.0,27.0,10.0
0.745,4.0,22.0,10.0
0.745,22.0,26.0,10.0
0.745,7.0,42.0,10.0
0.745,2.0,15.0,10.0
0.745,45.0,0.0,10.0
0.745,37.0,21.0,10.0
0.745,21.0,35.0,10.0
0.8100000000000002,32.0,21.0,10.0
0.8100000000000002,35.0,27.0,10.0
0.8150000000000001,31.0,29.0,10.0
0.8150000000000001,31.0,32.0,10.0
0.8200000000000002,40.0,36.0,10.0
0.8200000000000002,41.0,36.0,10.0
0.74,48.0,35.0,11.0
0.74,37.0,33.0,11.0
0.74,44.0,45.0,11.0
0.74,23.0,0.0,11.0
0.74,23.0,27.0,11.0
0.74,4.0,23.0,11.0
0.74,23.0,26.0,11.0
0.74,7.0,43.0,11.0
0.74,1.0,15.0,11.0
0.74,44.0,0.0,11.0
0.74,37.0,20.0,11.0
0.74,21.0,34.0,11.0
0.8050000000000002,32.0,20.0,11.0
0.8050000000000002,36.0,27.0,11.0
0.81,30.0,29.0,11.0
0.81,31.0,33.0,11.0
0.8150000000000002,40.0,35.0,11.0
0.8150000000000002,41.0,35.0,11.0
0.735,47.0,35.0,12.0
0.735,37.0,32.0,12.0
0.735,44.0,44.0,12.0
0.735,23.0,49.0,12.0
0.735,23.0,28.0,12.0
0.735,3.0,23.0,12.0
0.735,24.0,26.0,12.0
0.735,7.0,42.0,12.0
0.735,2.0,15.0,12.0
0.735,43.0,0.0,12.0
0.735,38.0,20.0,12.0
0.735,21.0,35.0,12.0
0.8000000000000002,32.0,19.0,12.0
0.8000000000000002,35.0,27.0,12.0
0.805,30.0,28.0,12.0
0.805,31.0,34.0,12.0
0.8100000000000002,40.0,36.0,12.0
0.8100000000000002,41.0,36.0,12.0
0.73,48.0,35.0,13.0
0.73,37.0,31.0,13.0
0.73,44.0,45.0,13.0
0.73,23.0,48.0,13.0
0.73,23.0,29.0,13.0
0.73,2.0,23.0,13.0
0.73,24.0,25.0,13.0
0.73,8.0,42.0,13.0
0.73,3.0,15.0,13.0
0.73,44.0,0.0,13.0
0.73,38.0,21.0,13.0
0.73,20.0,35.0,13.0
0.7950000000000002,32.0,18.0,13.0
0.7950000000000002,35.0,26.0,13.0
0.8,30.0,29.0,13.0
0.8,31.0,35.0,13.0
0.8050000000000002,39.0,36.0,13.0
0.8050000000000002,41.0,35.0,13.0
0.725,48.0,36.0,14.0
0.725,37.0,30.0,14.0
0.725,45.0,45.0,14.0
0.725,22.0,48.0,14.0
0.725,23.0,30.0,14.0
0.725,2.0,24.0,14.0
0.725,25.0,25.0,14.0
0.725,7.0,42.0,14.0
0.725,4.0,15.0,14.0
0.725,45.0,0.0,14.0
0.725,37.0,21.0,14.0
0.725,20.0,34.0,14.0
0.7900000000000001,33.0,18.0,14.0
0.7900000000000001,35.0,25.0,14.0
0.795,30.0,30.0,14.0
0.795,31.0,36.0,14.0
0.8000000000000002,39.0,37.0,14.0
0.8000000000000002,41.0,34.0,14.0
0.72,48.0,37.0,15.0
0.72,37.0,29.0,15.0
0.72,46.0,45.0,15.0
0.72,21.0,48.0,15.0
0.72,22.0,30.0,15.0
0.72,1.0,24.0,15.0
0.72,24.0,25.0,15.0
0.72,8.0,42.0,15.0
0.72,46.0,0.0,15.0
0.72,37.0,20.0,15.0
0.72,20.0,35.0,15.0
0.7850000000000001,34.0,18.0,15.0
0.7850000000000001,34.0,25.0,15.0
0.79,30.0,29.0,15.0
0.79,31.0,37.0,15.0
0.7950000000000002,38.0,37.0,15.0
0.7950000000000002,42.0,34.0,15.0
0.81,4.0,14.0,15.0
0.81,5.0,14.0,15.0
0.715,47.0,37.0,16.0
0.715,37.0,28.0,16.0
0.715,47.0,45.0,16.0
0.715,20.0,48.0,16.0
0.715,22.0,31.0,16.0
0.715,2.0,24.0,16.0
0.715,24.0,26.0,16.0
0.715,8.0,41.0,16.0
0.715,45.0,0.0,16.0
0.715,37.0,21.0,16.0
0.715,21.0,35.0,16.0
0.7800000000000001,33.0,18.0,16.0
0.7800000000000001,34.0,26.0,16.0
0.785,31.0,29.0,16.0
0.785,31.0,38.0,16.0
