0,cell,died,2,gen,0,159,159,0
0,cell,died,4,gen,0,159,159,0
0,cell,died,6,gen,0,159,159,0
0,cell,died,9,gen,0,159,159,0
0,cell,died,12,gen,0,159,159,0
0,cell,died,15,gen,0,159,159,0
0,cell,died,3,gen,0,160,159,0
0,cell,died,8,gen,0,160,159,0
0,cell,died,14,gen,0,160,159,0
0,cell,died,5,gen,0,161,159,0
0,cell,died,10,gen,0,162,159,0
0,cell,died,17,gen,24,192,188,0
0,cell,died,7,gen,0,194,193,1
0,cell,died,19,gen,48,195,193,0
0,cell,died,1,gen,0,199,198,1
0,cell,died,16,gen,21,202,200,1
0,cell,died,13,gen,0,215,214,1
0,cell,died,11,gen,0,222,221,3
0,cell,died,25,gen,88,247,245,0
0,cell,died,24,gen,82,253,251,0
0,cell,died,22,gen,72,272,270,1
0,cell,died,27,gen,162,272,271,0
0,cell,died,33,gen,141,273,271,0
0,cell,died,20,gen,59,274,271,3
0,cell,died,27,gen,120,275,273,0
0,cell,died,18,gen,43,312,310,2
0,cell,died,30,gen,137,314,312,1
0,cell,died,32,gen,140,315,313,0
0,cell,died,34,gen,145,317,315,1
0,cell,died,31,gen,170,318,316,0
0,cell,died,28,gen,160,320,318,0
0,cell,died,35,gen,152,328,326,1
0,cell,died,29,gen,168,329,327,0
0,cell,died,37,gen,181,329,328,0
0,cell,died,29,gen,133,330,328,1
0,cell,died,36,gen,155,332,329,1
0,cell,died,33,gen,172,335,333,1
0,cell,died,35,gen,178,336,334,0
0,cell,died,38,gen,186,337,335,0
0,cell,died,21,gen,70,338,336,4
0,cell,died,45,gen,211,338,337,0
0,cell,died,39,gen,187,339,337,0
0,cell,died,28,gen,123,349,346,3
0,cell,died,40,gen,198,350,348,0
0,cell,died,39,gen,193,358,356,1
0,cell,died,44,gen,206,359,357,0
0,cell,died,23,gen,80,364,362,6
0,cell,died,46,gen,211,365,363,0
0,cell,died,34,gen,175,369,367,2
0,cell,died,48,gen,220,370,368,0
0,cell,died,41,gen,198,373,371,1
0,cell,died,41,gen,199,374,372,0
0,cell,died,43,gen,202,375,373,0
0,cell,died,50,gen,224,379,377,0
0,cell,died,47,gen,211,379,378,0
0,cell,died,42,gen,201,380,378,1
0,cell,died,31,gen,140,381,378,3
0,cell,died,28,gen,166,383,381,5
0,cell,died,47,gen,219,384,382,0
0,cell,died,54,gen,237,384,383,0
0,cell,died,52,gen,234,384,383,0
0,cell,died,42,gen,202,385,383,1
0,cell,died,39,gen,197,386,383,1
0,cell,died,30,gen,169,388,385,2
0,cell,died,55,gen,237,389,387,0
0,cell,died,53,gen,234,395,393,0
0,cell,died,57,gen,252,406,404,0
0,cell,died,51,gen,229,409,407,1
0,cell,died,26,gen,90,409,408,6
0,cell,died,57,gen,257,410,408,0
0,cell,died,58,gen,263,411,408,0
0,cell,died,32,gen,170,413,411,2
0,cell,died,60,gen,271,414,412,0
0,cell,died,56,gen,249,431,429,1
0,cell,died,59,gen,266,432,430,0
0,cell,died,39,gen,194,435,433,3
0,cell,died,56,gen,288,436,434,0
0,cell,died,36,gen,179,444,442,2
0,cell,died,55,gen,328,445,443,0
0,cell,died,49,gen,224,461,459,2
0,cell,died,46,gen,346,462,460,0
0,cell,died,57,gen,302,472,470,1
0,cell,died,55,gen,317,483,481,0
0,cell,world_end,54,gen,320,0,498,1
0,cell,world_end,42,gen,365,0,499,0
0,cell,world_end,57,gen,312,0,499,2
0,cell,world_end,45,gen,356,0,499,0
0,cell,world_end,55,gen,326,0,499,1
0,cell,world_end,41,gen,371,0,499,1
0,cell,world_end,41,gen,373,0,499,0
0,cell,world_end,49,gen,221,0,499,6
0,cell,world_end,28,gen,391,0,499,2
0,cell,world_end,26,gen,409,0,499,0
0,cell,world_end,23,gen,425,0,499,1
0,cell,world_end,21,gen,442,0,499,0
0,cell,world_end,56,gen,244,0,499,1
0,cell,world_end,29,gen,393,0,499,2
0,cell,world_end,20,gen,438,0,499,1
0,cell,world_end,19,gen,465,0,499,0
0,cell,world_end,20,gen,459,0,499,1
0,cell,world_end,19,gen,478,0,499,0
